STF1A|8572|9963|1|000000798|000000207|000000244|000000000|000000000|000000000|000000798|000000398|000000400|000000780|000000000|000000017|000000000|000000001|000000780|000000000|000000016|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000012|000000786|000000011|000000000|000000000|000000001|000000768|000000000|000000017|000000000|000000001|000000012|000000000|000000000|000000000|000000000|000000007|000000022|000000033|000000020|000000012|000000047|000000047|000000034|000000010|000000006|000000008|000000015|000000010|000000010|000000008|000000007|000000019|000000050|000000086|000000070|000000051|000000035|000000023|000000036|000000014|000000017|000000023|000000024|000000020|000000016|000000018|000000003|000000013|000000019|000000011|000000003|000000014|000000021|000000020|000000004|000000002|000000005|000000007|000000006|000000004|000000005|000000002|000000011|000000022|000000038|000000032|000000032|000000021|000000013|000000019|000000005|000000009|000000014|000000009|000000012|000000007|000000007|000000004|000000009|000000013|000000009|000000008|000000031|000000022|000000013|000000005|000000003|000000003|000000008|000000004|000000006|000000003|000000004|000000007|000000026|000000045|000000038|000000019|000000014|000000010|000000017|000000009|000000008|000000009|000000015|000000008|000000009|000000011|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996301|
STF1A|8571|9962|4|000000963|000000253|000000409|000000000|000000000|000000000|000000963|000000463|000000500|000000925|000000001|000000029|000000006|000000002|000000925|000000001|000000029|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000005|000000000|000000000|000000000|000000002|000000013|000000950|000000013|000000000|000000000|000000000|000000913|000000001|000000029|000000006|000000001|000000012|000000000|000000000|000000000|000000001|000000016|000000047|000000034|000000013|000000015|000000046|000000030|000000021|000000016|000000014|000000007|000000008|000000013|000000020|000000041|000000030|000000076|000000086|000000084|000000067|000000057|000000032|000000035|000000035|000000013|000000018|000000028|000000024|000000017|000000012|000000008|000000010|000000023|000000017|000000003|000000010|000000028|000000013|000000014|000000007|000000003|000000005|000000003|000000004|000000006|000000015|000000009|000000035|000000039|000000040|000000031|000000024|000000016|000000017|000000020|000000007|000000010|000000012|000000011|000000007|000000004|000000002|000000006|000000022|000000015|000000009|000000005|000000017|000000013|000000006|000000008|000000008|000000002|000000004|000000007|000000014|000000024|000000020|000000036|000000047|000000042|000000033|000000029|000000016|000000017|000000015|000000006|000000008|000000016|000000012|000000009|000000008|000000006|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996204|
STF1A|8570|9962|3|000002224|000000531|000001055|000000000|000000000|000000000|000002224|000000932|000001292|000002198|000000001|000000012|000000004|000000009|000002198|000000001|000000012|000000000|000000000|000000001|000000003|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000009|000000029|000002195|000000022|000000003|000000000|000000004|000002178|000000001|000000012|000000004|000000000|000000020|000000000|000000000|000000000|000000009|000000021|000000034|000000040|000000029|000000026|000000092|000000060|000000056|000000021|000000032|000000020|000000021|000000014|000000014|000000018|000000029|000000045|000000086|000000139|000000159|000000123|000000063|000000066|000000084|000000029|000000062|000000159|000000195|000000167|000000153|000000167|000000006|000000020|000000025|000000013|000000010|000000047|000000031|000000027|000000011|000000013|000000010|000000012|000000006|000000007|000000010|000000012|000000024|000000038|000000063|000000080|000000060|000000028|000000031|000000032|000000009|000000027|000000065|000000066|000000042|000000049|000000046|000000014|000000014|000000015|000000015|000000016|000000044|000000029|000000029|000000010|000000019|000000009|000000009|000000007|000000007|000000008|000000015|000000019|000000046|000000074|000000078|000000062|000000032|000000034|000000050|000000019|000000035|000000092|000000129|000000124|000000103|000000121|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996203|
STF1A|8569|9962|2|000000484|000000103|000000214|000000000|000000000|000000000|000000484|000000247|000000237|000000464|000000004|000000013|000000002|000000001|000000464|000000004|000000013|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000005|000000479|000000004|000000000|000000000|000000001|000000461|000000004|000000012|000000002|000000000|000000003|000000000|000000001|000000000|000000001|000000005|000000011|000000012|000000002|000000004|000000015|000000012|000000010|000000004|000000005|000000009|000000007|000000006|000000013|000000019|000000011|000000031|000000052|000000030|000000036|000000037|000000019|000000025|000000014|000000004|000000011|000000021|000000011|000000026|000000013|000000009|000000003|000000005|000000008|000000002|000000001|000000008|000000006|000000005|000000002|000000002|000000004|000000004|000000004|000000005|000000012|000000005|000000014|000000024|000000015|000000019|000000018|000000012|000000011|000000006|000000003|000000005|000000012|000000005|000000010|000000003|000000003|000000002|000000006|000000004|000000000|000000003|000000006|000000006|000000005|000000002|000000003|000000005|000000003|000000002|000000008|000000006|000000005|000000011|000000026|000000013|000000015|000000018|000000006|000000013|000000007|000000001|000000005|000000009|000000006|000000016|000000010|000000006|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000001|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|996202|
STF1A|8568|9962|1|000000784|000000207|000000301|000000000|000000000|000000000|000000784|000000389|000000395|000000771|000000003|000000007|000000002|000000001|000000771|000000003|000000007|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000014|000000770|000000011|000000000|000000000|000000003|000000758|000000003|000000007|000000002|000000000|000000013|000000000|000000000|000000000|000000001|000000014|000000024|000000033|000000016|000000013|000000043|000000028|000000024|000000012|000000012|000000007|000000013|000000004|000000015|000000014|000000022|000000054|000000047|000000079|000000076|000000046|000000027|000000022|000000015|000000015|000000013|000000027|000000037|000000020|000000007|000000005|000000007|000000013|000000023|000000009|000000006|000000022|000000014|000000009|000000005|000000003|000000004|000000008|000000002|000000006|000000010|000000009|000000030|000000020|000000033|000000042|000000023|000000015|000000011|000000007|000000008|000000005|000000010|000000017|000000009|000000002|000000002|000000007|000000010|000000010|000000007|000000007|000000021|000000014|000000014|000000007|000000007|000000003|000000004|000000002|000000008|000000004|000000013|000000021|000000026|000000045|000000032|000000023|000000012|000000011|000000008|000000007|000000008|000000017|000000020|000000011|000000005|000000003|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996201|
STF1A|8567|9961|5|000000464|000000123|000000201|000000000|000000000|000000000|000000464|000000237|000000227|000000445|000000002|000000015|000000000|000000002|000000445|000000002|000000015|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000004|000000460|000000003|000000000|000000000|000000001|000000443|000000002|000000015|000000000|000000000|000000002|000000000|000000000|000000000|000000002|000000003|000000013|000000006|000000004|000000008|000000021|000000014|000000014|000000006|000000009|000000006|000000006|000000005|000000002|000000006|000000003|000000016|000000029|000000039|000000040|000000030|000000029|000000019|000000026|000000013|000000017|000000027|000000016|000000027|000000008|000000002|000000002|000000007|000000003|000000003|000000004|000000011|000000009|000000008|000000002|000000005|000000000|000000002|000000003|000000000|000000003|000000002|000000007|000000017|000000022|000000020|000000016|000000016|000000009|000000010|000000005|000000008|000000013|000000006|000000010|000000002|000000001|000000001|000000006|000000003|000000001|000000003|000000009|000000004|000000006|000000003|000000002|000000006|000000003|000000002|000000002|000000001|000000001|000000008|000000011|000000017|000000019|000000014|000000011|000000010|000000013|000000008|000000008|000000013|000000010|000000017|000000006|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996105|
STF1A|8566|9961|4|000001313|000000361|000000523|000000000|000000000|000000000|000001313|000000644|000000669|000001291|000000000|000000015|000000004|000000003|000001291|000000000|000000015|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000003|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000003|000000023|000001290|000000016|000000000|000000000|000000007|000001272|000000000|000000014|000000004|000000000|000000019|000000000|000000001|000000000|000000003|000000017|000000028|000000039|000000020|000000015|000000068|000000051|000000040|000000026|000000014|000000017|000000022|000000018|000000012|000000014|000000007|000000045|000000073|000000097|000000128|000000109|000000069|000000077|000000062|000000037|000000038|000000072|000000042|000000028|000000014|000000014|000000004|000000011|000000024|000000014|000000006|000000036|000000025|000000023|000000006|000000007|000000007|000000012|000000007|000000006|000000006|000000003|000000024|000000030|000000048|000000069|000000051|000000039|000000034|000000033|000000017|000000022|000000033|000000016|000000014|000000004|000000001|000000010|000000016|000000014|000000006|000000009|000000031|000000025|000000016|000000020|000000007|000000010|000000008|000000010|000000006|000000007|000000003|000000020|000000042|000000045|000000058|000000058|000000030|000000043|000000029|000000019|000000016|000000038|000000026|000000014|000000010|000000013|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996104|
STF1A|8565|9961|3|000000543|000000145|000000245|000000000|000000000|000000000|000000543|000000259|000000284|000000513|000000000|000000023|000000002|000000005|000000513|000000000|000000023|000000000|000000000|000000000|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000005|000000025|000000518|000000021|000000000|000000000|000000004|000000494|000000000|000000022|000000002|000000000|000000019|000000000|000000001|000000000|000000005|000000004|000000015|000000013|000000009|000000007|000000023|000000010|000000018|000000011|000000005|000000006|000000006|000000005|000000006|000000006|000000008|000000012|000000046|000000049|000000059|000000026|000000029|000000025|000000038|000000007|000000012|000000028|000000024|000000023|000000006|000000007|000000002|000000002|000000006|000000004|000000004|000000015|000000005|000000006|000000007|000000001|000000006|000000001|000000002|000000002|000000004|000000004|000000005|000000025|000000020|000000026|000000018|000000018|000000009|000000017|000000003|000000007|000000012|000000009|000000003|000000002|000000001|000000000|000000012|000000007|000000005|000000003|000000006|000000004|000000012|000000003|000000004|000000000|000000003|000000003|000000004|000000001|000000004|000000005|000000017|000000028|000000028|000000008|000000009|000000012|000000021|000000004|000000005|000000015|000000014|000000020|000000004|000000006|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996103|
STF1A|8564|9961|2|000001480|000000400|000000524|000000000|000000000|000000000|000001480|000000726|000000754|000001454|000000000|000000017|000000002|000000007|000001454|000000000|000000017|000000000|000000000|000000000|000000001|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000007|000000031|000001449|000000031|000000000|000000000|000000000|000001430|000000000|000000017|000000002|000000000|000000024|000000000|000000000|000000000|000000007|000000020|000000047|000000056|000000029|000000036|000000085|000000050|000000054|000000018|000000028|000000021|000000019|000000023|000000015|000000014|000000008|000000036|000000108|000000136|000000123|000000091|000000084|000000061|000000053|000000028|000000055|000000060|000000067|000000029|000000017|000000009|000000015|000000025|000000022|000000016|000000020|000000040|000000019|000000021|000000009|000000012|000000007|000000008|000000013|000000007|000000009|000000004|000000015|000000047|000000062|000000074|000000040|000000046|000000028|000000022|000000014|000000025|000000035|000000026|000000018|000000011|000000004|000000005|000000020|000000033|000000012|000000015|000000042|000000029|000000030|000000009|000000016|000000014|000000010|000000009|000000007|000000005|000000004|000000021|000000059|000000073|000000047|000000047|000000038|000000033|000000031|000000014|000000029|000000025|000000041|000000011|000000006|000000005|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996102|
STF1A|8563|9961|1|000000870|000000248|000000297|000000000|000000000|000000000|000000870|000000455|000000415|000000860|000000000|000000010|000000000|000000000|000000860|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000009|000000861|000000004|000000000|000000000|000000005|000000853|000000000|000000008|000000000|000000000|000000007|000000000|000000002|000000000|000000000|000000011|000000020|000000031|000000018|000000011|000000052|000000036|000000043|000000015|000000019|000000014|000000018|000000008|000000005|000000006|000000006|000000022|000000048|000000081|000000085|000000064|000000055|000000036|000000033|000000023|000000020|000000040|000000025|000000012|000000008|000000005|000000004|000000011|000000016|000000008|000000006|000000025|000000016|000000030|000000010|000000011|000000008|000000009|000000004|000000002|000000003|000000003|000000012|000000021|000000040|000000049|000000037|000000023|000000019|000000016|000000011|000000013|000000024|000000011|000000006|000000003|000000000|000000007|000000008|000000013|000000010|000000005|000000026|000000020|000000013|000000005|000000007|000000006|000000009|000000004|000000003|000000003|000000002|000000009|000000026|000000041|000000035|000000027|000000032|000000017|000000016|000000012|000000007|000000016|000000014|000000006|000000005|000000005|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996101|
